"cardmarketId","name","collectorNumber","rarity","expansion","expansionCode","scryfallId","tcgplayerId"
858098,"Nemona's Backpack","117","Uncommon","True Mystery","CSV6C",,
752852,"Neo Upper Energy","071","ACE Rare","Wild Force","sv5K",,
760792,"Neo Upper Energy","162","ACE Rare","Temporal Forces","TEF",,
782310,"Neo Upper Energy","TEF 162","Promo","Play! Pokémon Prize Pack Series Five","PPS5",,
867125,"Neo Upper Energy","203","ACE Rare","Blade Awakening","CSV7C",,
884415,"Neo Upper Energy","162","ACE Rare","WCD 2025","WCD25",,
499835,"Nessa","96","Uncommon","Shocking Volt Tackle","s4",,
512625,"Nessa","183","Ultra Rare","Vivid Voltage","VIV",,226524
512690,"Nessa","196","Secret Rare","Vivid Voltage","VIV",,
520850,"Nessa","111","Ultra Rare","Shocking Volt Tackle","s4",,
520885,"Nessa","118","Secret Rare","Shocking Volt Tackle","s4",,
512495,"Nessa","157","Uncommon","Vivid Voltage","VIV",,
523815,"Nessa","20","Fixed","VMAX Starter Deck: Blastoise VMAX","sEK",,
573776,"Nessa","231","Promo","Sword & Shield Promos","S-P",,
586680,"Nessa","164","Fixed","VMAX Climax","s8b",,
587075,"Nessa","277","Ultra Rare","VMAX Climax","s8b",,
670833,"Nessa","TG27","Ultra Rare","Lost Origin","LOR",,284300
691855,"Nessa","136","Holo Rare","Crown Zenith","CRZ",,478190
697194,"Nessa","VIV 157","Promo","Play! Pokémon Prize Pack Series One","PPS1",,476094
845209,"Nessa","112","Uncommon","Vivid Portrayals - Indigo","CS2bC",,
845229,"Nessa","132","Ultra Rare","Vivid Portrayals - Indigo","CS2bC",,
845238,"Nessa","141","Rainbow Rare","Vivid Portrayals - Indigo","CS2bC",,
853960,"Nessa","016","Fixed","Pokémon Art Illustration Celebration Scene","CSJC",,
854326,"Nessa","007","Fixed","Sword & Shield Trainer Collection Gift Box","CSIC",,
295436,"Nest Ball","123","Uncommon","Sun & Moon","SUM",,
295471,"Nest Ball","158","Secret Rare","Sun & Moon","SUM",,
449188,"Nest Ball","123","Promo","Sun & Moon","SUM",,
557331,"Nest Ball","052","Holo Rare","GG End","sm10a",,
560010,"Nest Ball","056","Uncommon","Ultra Sun","sm5s",,
560125,"Nest Ball","092","Fixed","GX Battle Boost","sm4+",,
561656,"Nest Ball","055","Uncommon","Collection Moon","sm1M",,
561672,"Nest Ball","071","Secret Rare","Collection Moon","sm1M",,
564752,"Nest Ball","007","Fixed","Tag Team GX Deck Build Box","smN",,
564791,"Nest Ball","017","Fixed","Trainer Battle Decks","smK",,
564822,"Nest Ball","017","Fixed","Tag Team GX Premium Trainer Box","smJ",,
564864,"Nest Ball","024","Fixed","Eevee GX Starter Sets","smI",,
564988,"Nest Ball","110","Fixed","GX Starter Decks","smH",,
565012,"Nest Ball","002","Fixed","Ultra Sun & Ultra Moon Deck Build Boxes","smG",,
565053,"Nest Ball","002","Fixed","Ultra Sun & Ultra Moon Premium Trainer Box","smF",,
565082,"Nest Ball","011","Fixed","Solgaleo GX & Lunala GX Legendary Starter Set","smE",,
565112,"Nest Ball","012","Fixed","Tapu Bulu GX Enhanced Starter Set","smC",,
565135,"Nest Ball","001","Fixed","Premium Trainer Box","smB",,
565195,"Nest Ball","043","Fixed","Sun & Moon Starter Set","smA",,
692791,"Nest Ball","001","Fixed","Premium Trainer Box ex","svB",,
692886,"Nest Ball","015","Fixed","ex Starter Set Sprigatito & Lucario ex","svAM",,
692931,"Nest Ball","012","Fixed","ex Starter Set Fuecoco & Ampharos ex","svAL",,
692957,"Nest Ball","014","Fixed","ex Starter Set Quaxly & Mimikyu ex","svAW",,
693037,"Nest Ball","070","Uncommon","Scarlet ex","sv1S",,
693073,"Nest Ball","107","Secret Rare","Scarlet ex","sv1S",,
699712,"Nest Ball","015","Promo","Scarlet & Violet Promos","SV-P",,
702477,"Nest Ball","181","Uncommon","Scarlet & Violet","SVI",,488087
702551,"Nest Ball","255","Secret Rare","Scarlet & Violet","SVI",,490297
702920,"Nest Ball","013","Fixed","ex Starter Set Pikachu ex & Pawmot","svC",,
721176,"Nest Ball","118","Fixed","ex Start Decks","svD",,
723848,"Nest Ball","016","Fixed","Ruler of the Black Flame Deck Build Box","svF",,
728271,"Nest Ball","SVI 181","Promo","Play! Pokémon Prize Pack Series Three","PPS3",,
734231,"Nest Ball","012","Fixed","Terastal Starter Set Mewtwo ex","svEM",,
734208,"Nest Ball","011","Fixed","Terastal Starter Set Skeledirge ex","svEL",,
744996,"Nest Ball","033","Fixed","Venusaur & Charizard & Blastoise Special Deck Set ex","svG",,
746541,"Nest Ball","159","Fixed","Shiny Treasure ex","sv4a",,
751623,"Nest Ball","084","Uncommon","Paldean Fates","PAF",,
751823,"Nest Ball","125","Promo","Scarlet & Violet Promos","SV-P",,
752278,"Nest Ball","027","Fixed","Starter Deck & Build Set Ancient Koraidon ex","svHK",,
752345,"Nest Ball","027","Fixed","Starter Deck & Build Set Future Miraidon ex","svHM",,
756400,"Nest Ball","SVI 181","Promo","Play! Pokémon Prize Pack Series Four","PPS4",,
764517,"Nest Ball","SVI 181","Promo","Promos","PR",,
764516,"Nest Ball","SVI 181","Promo","Promos","PR",,
766655,"Nest Ball","SVI 181","Promo","Promos","PR",,
770879,"Nest Ball","012","Fixed","Battle Master Deck Tera Charizard ex","svJL",,
770916,"Nest Ball","011","Fixed","Battle Master Deck Chien-Pao ex","svJP",,
774319,"Nest Ball","SVI 181","Promo","Promos","PR",,
774320,"Nest Ball","SVI 181","Promo","Promos","PR",,
779920,"Nest Ball","019","Fixed","Stellar Miracle Deck Build Box","svK",,
779987,"Nest Ball","SVI 181","Promo","Southeast Asia Promos","SEA",,
782290,"Nest Ball","SVI 181","Promo","Play! Pokémon Prize Pack Series Five","PPS5",,
785480,"Nest Ball","013","Fixed","Stellar Tera Type Starter Set Sylveon ex","svLN",,
785532,"Nest Ball","013","Fixed","Stellar Tera Type Starter Set Ceruledge ex","svLS",,
786706,"Nest Ball","A45","Fixed","Battle Academy 2024","BA24",,
786765,"Nest Ball","P44","Fixed","Battle Academy 2024","BA24",,
786795,"Nest Ball","DAR","Fixed","Battle Academy 2024","BA24",,
801376,"Nest Ball","133","Fixed","Generations Start Decks","svM",,
807559,"Nest Ball","017","Fixed","Battle Partners Deck Build Box","svN",,
815412,"Nest Ball","SVI 181","Fixed","WCD 2024","WCD24",,
815444,"Nest Ball","SVI 181","Fixed","WCD 2024","WCD24",,
815471,"Nest Ball","SVI 181","Fixed","WCD 2024","WCD24",,
824032,"Nest Ball","110","Uncommon","Miracle Journey","CSV2C",,
824745,"Nest Ball","111","Promo","Scarlet & Violet Thai Promos","SV-P/TH",,
825121,"Nest Ball","110","Promo","Scarlet & Violet Indonesian Promos","SV-P/ID",,
833034,"Nest Ball","SVI 181","World Championship Deck","WCD 2023","WCD23",,
833154,"Nest Ball","SVI 181","World Championship Deck","WCD 2023","WCD23",,
833210,"Nest Ball","SVI 181","World Championship Deck","WCD 2023","WCD23",,
835596,"Nest Ball","163","Secret Rare","Bonus Round","CSV4C",,
835659,"Nest Ball","SVI 181","Prize Pack Series","Play! Pokémon Prize Pack Series Five","PPS5",,
835681,"Nest Ball","SVI 181","Prize Pack Series","Play! Pokémon Prize Pack Series Four","PPS4",,
835706,"Nest Ball","SVI 181","Prize Pack Series","Play! Pokémon Prize Pack Series Three","PPS3",,
840117,"Nest Ball","019","Fixed","Premium Trainer Box MEGA","mAA",,
850278,"Nest Ball","19","Double Rare","Gem Pack Vol. 3","CBB3C",,
852074,"Nest Ball","042","Fixed","Happy Set Altaria & Latios & Infernape & Maushold","CSVH3C",,
853210,"Nest Ball","123","Uncommon","Storming Emergence - Radiant","CSM1aC",,
853294,"Nest Ball","206","Secret Rare","Storming Emergence - Radiant","CSM1aC",,
859849,"Nest Ball","243","Promo","Scarlet & Violet Indonesian Promos","SV-P/ID",,
859895,"Nest Ball","239","Promo","Scarlet & Violet Thai Promos","SV-P/TH",,
860871,"Nest Ball","p020","Fixed","Battle Party Dream Together","CSVE1C",,
860949,"Nest Ball","043","Fixed","Happy Set Pikachu & Clefairy & Turtwig & Gimmighoul","CSVH1C",,
867546,"Nest Ball","a014","Fixed","Master Strategy Deck Building Sets","CSVM1C",,
867573,"Nest Ball","b019","Fixed","Master Strategy Deck Building Sets","CSVM1C",,
867592,"Nest Ball","c012","Fixed","Master Strategy Deck Building Sets","CSVM1C",,
869133,"Nest Ball","043","Fixed","Happy Set Lucario & Greninja & Zamazenta & Mabosstiff","CSVH2C",,
869134,"Nest Ball","043","Fixed","Happy Set Lucario & Greninja & Zamazenta & Mabosstiff","CSVH2C",,
869135,"Nest Ball","043","Fixed","Happy Set Lucario & Greninja & Zamazenta & Mabosstiff","CSVH2C",,
869136,"Nest Ball","043","Fixed","Happy Set Lucario & Greninja & Zamazenta & Mabosstiff","CSVH2C",,
877699,"Nest Ball","216","Promo","Scarlet & Violet Simplified Chinese Promos","SV-P/CS",,
877718,"Nest Ball","230","Promo","Scarlet & Violet Simplified Chinese Promos","SV-P/CS",,
877928,"Nest Ball","117","Fixed","Battle Party Dream Together","CSVE1C",,
881898,"Nest Ball","007","Fixed","Golden Energy","CSM2.1C",,
883874,"Nest Ball","181","Uncommon","WCD 2025","WCD25",,
884306,"Nest Ball","181","Uncommon","WCD 2025","WCD25",,
884376,"Nest Ball","181","Uncommon","WCD 2025","WCD25",,
886374,"Nest Ball","b009","Fixed","Battle Party Set","CSMPC",,
886645,"Nest Ball","c013","Fixed","Battle Party Set","CSMPC",,
886666,"Nest Ball","d009","Fixed","Battle Party Set","CSMPC",,
886707,"Nest Ball","f008","Fixed","Battle Party Set","CSMPC",,
886749,"Nest Ball","g009","Fixed","Battle Party Set","CSMPC",,
886776,"Nest Ball","h012","Fixed","Battle Party Set","CSMPC",,
887311,"Nest Ball","153","Fixed","Battle Party Shining Dream","CSVE2C",,
